customer_id,product_id,interaction_type,interaction_date,products,customer_age,customer_income,customer_tier
C944401,P00009,viewed,2022-10-19,Debit Card,23,884656,Gold
C944401,P00011,clicked,2024-01-14,Life Insurance,23,884656,Gold
C944401,P00003,purchased,2024-05-19,Car Insurance,23,884656,Gold
C944401,P00004,purchased,2022-04-13,Personal Loan,23,884656,Gold
C796565,P00005,purchased,2022-03-19,Savings Account,51,980633,Platinum
C796565,P00010,viewed,2022-06-28,Home Loan,51,980633,Platinum
C796565,P00003,viewed,2025-01-10,Car Insurance,51,980633,Platinum
C199335,P00007,viewed,2023-06-26,Fixed Deposit,42,262330,Gold
C199335,P00010,viewed,2022-08-16,Home Loan,42,262330,Gold
C199335,P00011,purchased,2023-09-15,Life Insurance,42,262330,Gold
C826726,P00005,purchased,2024-02-18,Savings Account,61,242339,Platinum
C826726,P00008,viewed,2023-11-29,Recurring Deposit,61,242339,Platinum
C826726,P00008,purchased,2024-01-11,Recurring Deposit,61,242339,Platinum
C865724,P00008,viewed,2024-10-14,Recurring Deposit,51,113606,Bronze
C517190,P00003,viewed,2022-12-08,Car Insurance,28,244309,Bronze
C517190,P00010,viewed,2023-08-21,Home Loan,28,244309,Bronze
C517190,P00004,clicked,2022-04-29,Personal Loan,28,244309,Bronze
C517190,P00007,clicked,2023-10-05,Fixed Deposit,28,244309,Bronze
C517190,P00005,purchased,2024-11-17,Savings Account,28,244309,Bronze
C549734,P00004,viewed,2024-12-17,Personal Loan,59,727317,Silver
C549734,P00012,purchased,2023-12-02,Health Insurance,59,727317,Silver
C923757,P00012,viewed,2023-03-09,Health Insurance,23,329874,Bronze
C923757,P00011,clicked,2024-12-26,Life Insurance,23,329874,Bronze
C923757,P00006,purchased,2024-04-16,Credit Card,23,329874,Bronze
C283930,P00011,purchased,2023-01-11,Life Insurance,49,547537,Bronze
C283930,P00010,clicked,2024-12-13,Home Loan,49,547537,Bronze
C283930,P00010,clicked,2023-09-17,Home Loan,49,547537,Bronze
C283930,P00004,viewed,2023-04-06,Personal Loan,49,547537,Bronze
C225267,P00007,viewed,2022-08-24,Fixed Deposit,55,353640,Bronze
C225267,P00001,clicked,2022-12-08,Car Loan,55,353640,Bronze
C225267,P00012,clicked,2023-02-01,Health Insurance,55,353640,Bronze
C225267,P00001,purchased,2023-02-01,Car Loan,55,353640,Bronze
C225267,P00008,purchased,2024-11-22,Recurring Deposit,55,353640,Bronze
C691396,P00006,clicked,2023-09-07,Credit Card,57,204570,Gold
C691396,P00008,clicked,2023-07-31,Recurring Deposit,57,204570,Gold
C691396,P00012,purchased,2024-06-26,Health Insurance,57,204570,Gold
C386524,P00012,clicked,2023-09-12,Health Insurance,59,809809,Platinum
C386524,P00005,clicked,2024-11-25,Savings Account,59,809809,Platinum
C386524,P00006,clicked,2023-01-23,Credit Card,59,809809,Platinum
C370301,P00002,clicked,2022-03-02,Bike Insurance,67,154120,Silver
C370301,P00004,clicked,2022-02-21,Personal Loan,67,154120,Silver
C370301,P00004,viewed,2022-08-06,Personal Loan,67,154120,Silver
C370301,P00007,purchased,2023-04-03,Fixed Deposit,67,154120,Silver
C975624,P00002,purchased,2024-10-19,Bike Insurance,54,918007,Gold
C975624,P00011,purchased,2022-08-30,Life Insurance,54,918007,Gold
C975624,P00004,clicked,2022-02-19,Personal Loan,54,918007,Gold
C801828,P00008,clicked,2022-03-12,Recurring Deposit,42,989236,Platinum
C810279,P00006,viewed,2023-01-04,Credit Card,19,518879,Silver
C832234,P00011,viewed,2024-04-03,Life Insurance,33,301919,Gold
C832234,P00012,purchased,2022-01-16,Health Insurance,33,301919,Gold
C832234,P00004,viewed,2023-06-03,Personal Loan,33,301919,Gold
C178241,P00002,clicked,2024-10-02,Bike Insurance,54,151930,Bronze
C178241,P00008,viewed,2024-11-28,Recurring Deposit,54,151930,Bronze
C221920,P00003,clicked,2024-02-29,Car Insurance,56,930903,Silver
C221920,P00001,clicked,2024-07-27,Car Loan,56,930903,Silver
C221920,P00010,purchased,2022-04-16,Home Loan,56,930903,Silver
C221920,P00004,purchased,2023-04-11,Personal Loan,56,930903,Silver
C252592,P00001,clicked,2024-11-07,Car Loan,41,617594,Bronze
C252592,P00006,purchased,2024-03-12,Credit Card,41,617594,Bronze
C252592,P00001,viewed,2024-10-10,Car Loan,41,617594,Bronze
C211379,P00001,viewed,2023-03-02,Car Loan,60,324748,Bronze
C211379,P00011,purchased,2023-05-05,Life Insurance,60,324748,Bronze
C211379,P00001,clicked,2022-11-06,Car Loan,60,324748,Bronze
C211379,P00001,purchased,2024-03-04,Car Loan,60,324748,Bronze
C211379,P00002,purchased,2024-01-18,Bike Insurance,60,324748,Bronze
C241676,P00007,purchased,2024-08-12,Fixed Deposit,67,682858,Silver
C241676,P00005,clicked,2024-05-01,Savings Account,67,682858,Silver
C354694,P00008,purchased,2023-05-12,Recurring Deposit,47,912930,Platinum
C354694,P00006,clicked,2022-07-07,Credit Card,47,912930,Platinum
C354694,P00010,purchased,2023-09-04,Home Loan,47,912930,Platinum
C354694,P00003,viewed,2023-10-13,Car Insurance,47,912930,Platinum
C354694,P00008,clicked,2022-07-02,Recurring Deposit,47,912930,Platinum
C571954,P00009,purchased,2024-04-22,Debit Card,61,668607,Platinum
C674302,P00010,purchased,2024-03-03,Home Loan,52,234288,Platinum
C674302,P00009,viewed,2024-08-26,Debit Card,52,234288,Platinum
C674302,P00005,viewed,2023-03-27,Savings Account,52,234288,Platinum
C674302,P00001,viewed,2022-11-07,Car Loan,52,234288,Platinum
C674302,P00006,viewed,2022-04-05,Credit Card,52,234288,Platinum
C453863,P00003,viewed,2022-08-27,Car Insurance,69,380155,Platinum
C155907,P00006,viewed,2023-09-17,Credit Card,56,978145,Platinum
C500180,P00006,purchased,2024-01-19,Credit Card,62,569542,Bronze
C500180,P00002,purchased,2022-10-08,Bike Insurance,62,569542,Bronze
C827430,P00011,viewed,2024-02-14,Life Insurance,57,106315,Gold
C827430,P00006,clicked,2024-12-16,Credit Card,57,106315,Gold
C827430,P00005,viewed,2023-07-19,Savings Account,57,106315,Gold
C827430,P00010,viewed,2023-04-01,Home Loan,57,106315,Gold
C282774,P00001,clicked,2023-01-18,Car Loan,53,879897,Platinum
C282774,P00009,viewed,2022-09-09,Debit Card,53,879897,Platinum
C326392,P00011,purchased,2023-06-30,Life Insurance,56,845326,Silver
C326392,P00002,viewed,2024-10-15,Bike Insurance,56,845326,Silver
C326392,P00003,viewed,2024-08-01,Car Insurance,56,845326,Silver
C326392,P00010,clicked,2025-01-10,Home Loan,56,845326,Silver
C326392,P00008,clicked,2024-10-17,Recurring Deposit,56,845326,Silver
C534131,P00011,clicked,2022-03-16,Life Insurance,25,893031,Silver
C534131,P00009,purchased,2022-08-29,Debit Card,25,893031,Silver
C751288,P00005,viewed,2024-09-26,Savings Account,39,226950,Bronze
C751288,P00006,purchased,2024-12-25,Credit Card,39,226950,Bronze
C751288,P00004,purchased,2022-04-06,Personal Loan,39,226950,Bronze
C751288,P00004,viewed,2022-02-18,Personal Loan,39,226950,Bronze
C373831,P00001,purchased,2024-09-10,Car Loan,27,246847,Gold
C373831,P00012,clicked,2022-09-29,Health Insurance,27,246847,Gold
C373831,P00009,purchased,2022-06-27,Debit Card,27,246847,Gold
C373831,P00007,purchased,2022-10-17,Fixed Deposit,27,246847,Gold
C373831,P00010,viewed,2023-05-13,Home Loan,27,246847,Gold
C985318,P00012,purchased,2023-04-15,Health Insurance,28,504563,Platinum
C387328,P00001,clicked,2022-05-26,Car Loan,67,775784,Platinum
C387328,P00002,clicked,2024-05-21,Bike Insurance,67,775784,Platinum
C244634,P00009,purchased,2022-12-24,Debit Card,25,289058,Bronze
C899405,P00008,viewed,2024-04-15,Recurring Deposit,49,176100,Gold
C899405,P00011,clicked,2024-04-09,Life Insurance,49,176100,Gold
C899405,P00002,purchased,2024-09-07,Bike Insurance,49,176100,Gold
C899405,P00009,viewed,2024-12-07,Debit Card,49,176100,Gold
C799199,P00003,viewed,2022-11-17,Car Insurance,58,773549,Gold
C799199,P00005,viewed,2022-03-23,Savings Account,58,773549,Gold
C281529,P00003,viewed,2023-04-05,Car Insurance,53,989671,Gold
C281529,P00012,clicked,2023-04-07,Health Insurance,53,989671,Gold
C281529,P00002,viewed,2022-10-08,Bike Insurance,53,989671,Gold
C271139,P00008,purchased,2022-05-06,Recurring Deposit,50,726794,Gold
C271139,P00002,clicked,2023-03-20,Bike Insurance,50,726794,Gold
C405288,P00003,viewed,2024-02-09,Car Insurance,32,433387,Platinum
C405288,P00003,purchased,2024-01-13,Car Insurance,32,433387,Platinum
C405288,P00004,purchased,2024-12-09,Personal Loan,32,433387,Platinum
C631890,P00011,purchased,2022-07-02,Life Insurance,40,955978,Silver
C631890,P00002,clicked,2024-09-05,Bike Insurance,40,955978,Silver
C631890,P00004,viewed,2024-11-09,Personal Loan,40,955978,Silver
C631890,P00009,clicked,2024-10-04,Debit Card,40,955978,Silver
C750108,P00012,purchased,2023-04-21,Health Insurance,23,386958,Gold
C750108,P00007,clicked,2022-06-02,Fixed Deposit,23,386958,Gold
C750108,P00007,clicked,2022-11-18,Fixed Deposit,23,386958,Gold
C872867,P00008,viewed,2024-09-05,Recurring Deposit,68,892765,Silver
C856616,P00007,clicked,2022-08-03,Fixed Deposit,41,66373,Silver
C856616,P00004,purchased,2022-02-08,Personal Loan,41,66373,Silver
C856616,P00010,clicked,2024-04-21,Home Loan,41,66373,Silver
C856616,P00010,viewed,2022-09-21,Home Loan,41,66373,Silver
C883459,P00009,clicked,2023-08-13,Debit Card,31,554983,Platinum
C883459,P00009,clicked,2023-05-25,Debit Card,31,554983,Platinum
C883459,P00011,purchased,2023-02-08,Life Insurance,31,554983,Platinum
C883459,P00001,viewed,2024-05-15,Car Loan,31,554983,Platinum
C883459,P00006,clicked,2022-06-14,Credit Card,31,554983,Platinum
C836864,P00006,purchased,2023-01-14,Credit Card,43,612970,Bronze
C664595,P00012,viewed,2023-10-06,Health Insurance,33,400183,Bronze
C664595,P00005,purchased,2024-01-30,Savings Account,33,400183,Bronze
C664595,P00007,clicked,2023-03-31,Fixed Deposit,33,400183,Bronze
C664595,P00011,clicked,2024-03-17,Life Insurance,33,400183,Bronze
C785342,P00003,viewed,2023-06-04,Car Insurance,50,877389,Gold
C785342,P00004,purchased,2022-06-15,Personal Loan,50,877389,Gold
C785342,P00006,clicked,2022-02-14,Credit Card,50,877389,Gold
C785342,P00003,clicked,2022-05-13,Car Insurance,50,877389,Gold
C989124,P00009,clicked,2024-06-23,Debit Card,37,398655,Platinum
C151716,P00001,clicked,2023-11-23,Car Loan,55,637583,Platinum
C859828,P00003,clicked,2023-04-07,Car Insurance,67,188856,Silver
C859828,P00004,viewed,2022-03-20,Personal Loan,67,188856,Silver
C859828,P00011,viewed,2022-07-02,Life Insurance,67,188856,Silver
C175421,P00006,purchased,2024-01-26,Credit Card,54,780588,Gold
C175421,P00004,purchased,2024-07-22,Personal Loan,54,780588,Gold
C175421,P00008,clicked,2023-10-02,Recurring Deposit,54,780588,Gold
C175421,P00012,clicked,2022-03-14,Health Insurance,54,780588,Gold
C175421,P00001,clicked,2023-04-16,Car Loan,54,780588,Gold
C978998,P00006,clicked,2023-11-20,Credit Card,41,468914,Gold
C978998,P00010,viewed,2023-04-15,Home Loan,41,468914,Gold
C978998,P00012,clicked,2023-10-10,Health Insurance,41,468914,Gold
C601480,P00004,clicked,2022-05-12,Personal Loan,63,153964,Platinum
C601480,P00004,purchased,2023-08-11,Personal Loan,63,153964,Platinum
C601480,P00007,purchased,2023-01-27,Fixed Deposit,63,153964,Platinum
C601480,P00009,purchased,2022-01-17,Debit Card,63,153964,Platinum
C601480,P00004,viewed,2024-08-10,Personal Loan,63,153964,Platinum
C290403,P00010,viewed,2023-11-06,Home Loan,54,675637,Platinum
C290403,P00003,purchased,2022-01-29,Car Insurance,54,675637,Platinum
C290403,P00003,purchased,2022-08-26,Car Insurance,54,675637,Platinum
C290403,P00005,purchased,2023-06-19,Savings Account,54,675637,Platinum
C959707,P00004,clicked,2022-11-21,Personal Loan,29,932388,Gold
C959707,P00007,purchased,2024-01-24,Fixed Deposit,29,932388,Gold
C959707,P00012,clicked,2022-01-31,Health Insurance,29,932388,Gold
C959707,P00008,clicked,2022-02-04,Recurring Deposit,29,932388,Gold
C280626,P00007,clicked,2022-11-01,Fixed Deposit,48,139449,Platinum
C280626,P00007,purchased,2023-02-27,Fixed Deposit,48,139449,Platinum
C220101,P00011,viewed,2023-01-31,Life Insurance,37,432491,Platinum
C220101,P00004,clicked,2023-09-13,Personal Loan,37,432491,Platinum
C220101,P00001,clicked,2024-11-09,Car Loan,37,432491,Platinum
C220101,P00010,clicked,2022-04-11,Home Loan,37,432491,Platinum
C634772,P00004,purchased,2023-03-09,Personal Loan,51,159817,Gold
C634772,P00001,clicked,2024-11-26,Car Loan,51,159817,Gold
C634772,P00001,viewed,2024-04-04,Car Loan,51,159817,Gold
C509921,P00001,purchased,2023-08-19,Car Loan,62,231095,Bronze
C509921,P00012,viewed,2024-05-11,Health Insurance,62,231095,Bronze
C509921,P00001,clicked,2024-06-23,Car Loan,62,231095,Bronze
C363870,P00006,viewed,2024-03-03,Credit Card,57,603265,Silver
C363870,P00005,viewed,2022-08-28,Savings Account,57,603265,Silver
C363870,P00005,purchased,2024-10-02,Savings Account,57,603265,Silver
C363870,P00003,purchased,2023-11-29,Car Insurance,57,603265,Silver
C716693,P00010,viewed,2022-12-14,Home Loan,20,533417,Gold
C716693,P00002,clicked,2022-09-12,Bike Insurance,20,533417,Gold
C716693,P00008,purchased,2023-11-11,Recurring Deposit,20,533417,Gold
C716693,P00009,purchased,2023-02-02,Debit Card,20,533417,Gold
C716693,P00007,viewed,2022-08-28,Fixed Deposit,20,533417,Gold
C218718,P00011,purchased,2024-04-04,Life Insurance,48,636843,Platinum
C218718,P00008,viewed,2024-06-09,Recurring Deposit,48,636843,Platinum
C218718,P00011,viewed,2024-01-26,Life Insurance,48,636843,Platinum
C218718,P00012,clicked,2024-03-14,Health Insurance,48,636843,Platinum
C218718,P00004,clicked,2022-05-05,Personal Loan,48,636843,Platinum
C106451,P00010,purchased,2022-03-19,Home Loan,67,913672,Gold
C106451,P00011,clicked,2023-11-08,Life Insurance,67,913672,Gold
C106451,P00010,purchased,2022-02-04,Home Loan,67,913672,Gold
C903308,P00005,clicked,2023-08-31,Savings Account,52,367027,Gold
C903308,P00004,viewed,2022-02-01,Personal Loan,52,367027,Gold
C903308,P00008,clicked,2022-09-12,Recurring Deposit,52,367027,Gold
C903308,P00003,viewed,2024-07-25,Car Insurance,52,367027,Gold
C217119,P00012,clicked,2023-11-12,Health Insurance,48,172398,Bronze
C217119,P00006,purchased,2022-07-01,Credit Card,48,172398,Bronze
C217119,P00006,clicked,2023-04-08,Credit Card,48,172398,Bronze
C217119,P00011,purchased,2022-05-09,Life Insurance,48,172398,Bronze
C336602,P00002,clicked,2023-02-17,Bike Insurance,21,690514,Silver
C336602,P00010,clicked,2024-12-25,Home Loan,21,690514,Silver
C467268,P00010,viewed,2024-05-14,Home Loan,48,485410,Platinum
C467268,P00007,clicked,2024-07-18,Fixed Deposit,48,485410,Platinum
C467268,P00004,viewed,2023-10-09,Personal Loan,48,485410,Platinum
C467268,P00002,clicked,2024-09-08,Bike Insurance,48,485410,Platinum
C524211,P00004,purchased,2023-08-22,Personal Loan,23,765089,Bronze
C524211,P00001,clicked,2023-03-04,Car Loan,23,765089,Bronze
C524211,P00004,clicked,2022-11-12,Personal Loan,23,765089,Bronze
C524211,P00011,clicked,2024-08-18,Life Insurance,23,765089,Bronze
C862853,P00009,viewed,2022-06-21,Debit Card,23,533254,Platinum
C862853,P00003,viewed,2022-04-01,Car Insurance,23,533254,Platinum
C389788,P00010,clicked,2023-11-09,Home Loan,34,283074,Gold
C145737,P00011,viewed,2024-02-26,Life Insurance,52,963314,Silver
C145737,P00011,viewed,2022-03-26,Life Insurance,52,963314,Silver
C145737,P00001,clicked,2023-09-25,Car Loan,52,963314,Silver
C145737,P00007,clicked,2023-08-10,Fixed Deposit,52,963314,Silver
C329169,P00011,clicked,2023-02-28,Life Insurance,26,601027,Gold
C329169,P00010,clicked,2023-05-09,Home Loan,26,601027,Gold
C329169,P00007,purchased,2024-09-19,Fixed Deposit,26,601027,Gold
C329169,P00004,clicked,2022-12-12,Personal Loan,26,601027,Gold
C650562,P00002,clicked,2023-09-04,Bike Insurance,21,996156,Gold
C650562,P00004,purchased,2024-06-17,Personal Loan,21,996156,Gold
C650562,P00001,viewed,2024-03-12,Car Loan,21,996156,Gold
C650562,P00003,clicked,2024-08-19,Car Insurance,21,996156,Gold
C650562,P00006,viewed,2022-02-02,Credit Card,21,996156,Gold
C859215,P00010,purchased,2022-03-04,Home Loan,66,378554,Silver
C859215,P00008,purchased,2023-02-01,Recurring Deposit,66,378554,Silver
C859215,P00003,clicked,2024-08-10,Car Insurance,66,378554,Silver
C859215,P00010,viewed,2024-08-27,Home Loan,66,378554,Silver
C859215,P00003,purchased,2022-10-11,Car Insurance,66,378554,Silver
C342668,P00001,viewed,2024-02-03,Car Loan,30,113336,Platinum
C342668,P00011,purchased,2024-09-10,Life Insurance,30,113336,Platinum
C237200,P00006,viewed,2023-09-16,Credit Card,49,856328,Silver
C770992,P00007,clicked,2023-02-16,Fixed Deposit,38,161983,Platinum
C770992,P00002,purchased,2024-04-06,Bike Insurance,38,161983,Platinum
C770992,P00003,purchased,2022-03-22,Car Insurance,38,161983,Platinum
C200137,P00011,purchased,2024-07-23,Life Insurance,30,395819,Gold
C767927,P00005,clicked,2022-06-22,Savings Account,37,644767,Silver
C767927,P00004,purchased,2024-04-05,Personal Loan,37,644767,Silver
C767927,P00001,clicked,2023-10-23,Car Loan,37,644767,Silver
C767927,P00009,viewed,2023-07-26,Debit Card,37,644767,Silver
C767927,P00003,purchased,2024-01-08,Car Insurance,37,644767,Silver
C696492,P00005,clicked,2023-11-19,Savings Account,35,936585,Bronze
C696492,P00011,purchased,2023-03-08,Life Insurance,35,936585,Bronze
C999869,P00011,purchased,2023-01-24,Life Insurance,54,261078,Platinum
C441336,P00012,clicked,2022-07-18,Health Insurance,24,518499,Bronze
C441336,P00009,clicked,2024-11-05,Debit Card,24,518499,Bronze
C441336,P00011,viewed,2024-01-23,Life Insurance,24,518499,Bronze
C441336,P00007,purchased,2024-04-26,Fixed Deposit,24,518499,Bronze
C423944,P00007,purchased,2024-12-16,Fixed Deposit,22,190629,Platinum
C423944,P00003,viewed,2024-12-24,Car Insurance,22,190629,Platinum
C423944,P00009,clicked,2023-02-09,Debit Card,22,190629,Platinum
C423944,P00011,purchased,2022-07-12,Life Insurance,22,190629,Platinum
C575393,P00002,viewed,2023-04-20,Bike Insurance,68,805536,Gold
C575393,P00006,clicked,2023-05-25,Credit Card,68,805536,Gold
C913753,P00001,clicked,2023-12-13,Car Loan,66,638376,Gold
C747760,P00007,viewed,2022-01-22,Fixed Deposit,69,233720,Bronze
C747760,P00009,purchased,2022-11-05,Debit Card,69,233720,Bronze
C747760,P00010,purchased,2024-10-14,Home Loan,69,233720,Bronze
C747760,P00007,viewed,2024-12-11,Fixed Deposit,69,233720,Bronze
C747760,P00007,viewed,2022-08-09,Fixed Deposit,69,233720,Bronze
C554350,P00011,clicked,2022-12-26,Life Insurance,27,111916,Gold
C554350,P00006,purchased,2022-08-23,Credit Card,27,111916,Gold
C554350,P00002,clicked,2024-09-28,Bike Insurance,27,111916,Gold
C554350,P00001,viewed,2023-07-15,Car Loan,27,111916,Gold
C536261,P00010,clicked,2023-04-17,Home Loan,23,221061,Bronze
C536261,P00008,viewed,2023-10-16,Recurring Deposit,23,221061,Bronze
C536261,P00011,purchased,2022-10-01,Life Insurance,23,221061,Bronze
C536261,P00006,viewed,2024-10-27,Credit Card,23,221061,Bronze
C536261,P00002,clicked,2024-02-27,Bike Insurance,23,221061,Bronze
C357270,P00003,clicked,2023-06-21,Car Insurance,50,955886,Gold
C357270,P00003,viewed,2024-08-10,Car Insurance,50,955886,Gold
C357270,P00009,purchased,2022-05-31,Debit Card,50,955886,Gold
C357270,P00007,viewed,2022-01-14,Fixed Deposit,50,955886,Gold
C511780,P00004,clicked,2022-11-29,Personal Loan,39,528300,Gold
C511780,P00004,clicked,2024-03-22,Personal Loan,39,528300,Gold
C511780,P00010,clicked,2023-03-06,Home Loan,39,528300,Gold
C420489,P00005,viewed,2023-05-20,Savings Account,63,258430,Bronze
C337660,P00001,clicked,2022-01-30,Car Loan,35,345005,Bronze
C337660,P00001,clicked,2023-02-28,Car Loan,35,345005,Bronze
C337660,P00002,purchased,2023-05-05,Bike Insurance,35,345005,Bronze
C170395,P00002,clicked,2024-08-16,Bike Insurance,21,799090,Gold
C170395,P00012,viewed,2022-11-20,Health Insurance,21,799090,Gold
C170395,P00002,viewed,2022-06-23,Bike Insurance,21,799090,Gold
C170395,P00004,purchased,2023-12-10,Personal Loan,21,799090,Gold
C146110,P00001,viewed,2022-07-30,Car Loan,47,83508,Gold
C146110,P00006,viewed,2024-09-19,Credit Card,47,83508,Gold
C146110,P00001,viewed,2024-10-31,Car Loan,47,83508,Gold
C146110,P00001,purchased,2022-10-29,Car Loan,47,83508,Gold
C146110,P00005,viewed,2024-05-09,Savings Account,47,83508,Gold
C437553,P00008,purchased,2022-05-16,Recurring Deposit,18,77090,Gold
C437553,P00002,clicked,2023-12-29,Bike Insurance,18,77090,Gold
C233841,P00009,clicked,2024-10-15,Debit Card,19,742848,Platinum
C233841,P00010,viewed,2023-05-15,Home Loan,19,742848,Platinum
C915987,P00009,viewed,2024-02-20,Debit Card,21,552768,Platinum
C915987,P00009,viewed,2023-02-19,Debit Card,21,552768,Platinum
C773208,P00002,clicked,2022-05-17,Bike Insurance,51,553201,Bronze
C773208,P00009,clicked,2023-05-18,Debit Card,51,553201,Bronze
C895692,P00004,purchased,2022-11-16,Personal Loan,36,653873,Gold
C895692,P00011,clicked,2023-11-24,Life Insurance,36,653873,Gold
C569758,P00009,viewed,2025-01-08,Debit Card,26,346164,Bronze
C569758,P00010,purchased,2022-11-01,Home Loan,26,346164,Bronze
C127459,P00010,viewed,2022-08-21,Home Loan,21,762039,Gold
C128324,P00010,viewed,2023-09-26,Home Loan,37,589111,Gold
C128324,P00004,purchased,2022-11-22,Personal Loan,37,589111,Gold
C128324,P00007,viewed,2023-10-06,Fixed Deposit,37,589111,Gold
C128979,P00011,purchased,2024-08-21,Life Insurance,47,171725,Bronze
C128979,P00009,purchased,2025-01-08,Debit Card,47,171725,Bronze
C811400,P00004,purchased,2023-03-03,Personal Loan,28,132441,Gold
C811400,P00007,viewed,2022-03-04,Fixed Deposit,28,132441,Gold
C811400,P00004,viewed,2024-10-10,Personal Loan,28,132441,Gold
C243131,P00010,clicked,2024-05-12,Home Loan,64,481104,Silver
C243131,P00007,purchased,2024-07-24,Fixed Deposit,64,481104,Silver
C243131,P00004,clicked,2024-01-09,Personal Loan,64,481104,Silver
C243131,P00001,viewed,2022-09-23,Car Loan,64,481104,Silver
C243131,P00011,purchased,2023-02-01,Life Insurance,64,481104,Silver
C300273,P00011,viewed,2024-06-01,Life Insurance,19,199598,Platinum
C300273,P00002,clicked,2024-05-19,Bike Insurance,19,199598,Platinum
C300273,P00007,viewed,2022-06-07,Fixed Deposit,19,199598,Platinum
C300273,P00002,viewed,2024-05-19,Bike Insurance,19,199598,Platinum
C557181,P00001,purchased,2023-06-01,Car Loan,26,407784,Silver
C454438,P00008,viewed,2024-03-07,Recurring Deposit,44,761686,Silver
C454438,P00007,purchased,2023-04-30,Fixed Deposit,44,761686,Silver
C454438,P00002,clicked,2023-05-03,Bike Insurance,44,761686,Silver
C454438,P00010,viewed,2023-10-23,Home Loan,44,761686,Silver
C454438,P00010,purchased,2024-06-26,Home Loan,44,761686,Silver
C318142,P00006,clicked,2022-10-13,Credit Card,68,737497,Platinum
C318142,P00002,viewed,2023-10-24,Bike Insurance,68,737497,Platinum
C318142,P00009,purchased,2022-04-06,Debit Card,68,737497,Platinum
C318142,P00004,purchased,2023-10-29,Personal Loan,68,737497,Platinum
C476656,P00007,viewed,2024-10-28,Fixed Deposit,26,217993,Platinum
C476656,P00005,clicked,2024-05-20,Savings Account,26,217993,Platinum
C364201,P00006,viewed,2025-01-05,Credit Card,51,228017,Gold
C364201,P00007,clicked,2023-12-20,Fixed Deposit,51,228017,Gold
C364201,P00002,clicked,2022-08-20,Bike Insurance,51,228017,Gold
C364201,P00005,viewed,2022-08-26,Savings Account,51,228017,Gold
C364201,P00005,purchased,2022-08-08,Savings Account,51,228017,Gold
C328399,P00002,clicked,2024-01-11,Bike Insurance,43,281581,Bronze
C328399,P00001,clicked,2022-09-12,Car Loan,43,281581,Bronze
C328399,P00009,viewed,2024-09-06,Debit Card,43,281581,Bronze
C328399,P00007,clicked,2023-03-31,Fixed Deposit,43,281581,Bronze
C295942,P00005,viewed,2024-12-05,Savings Account,37,699699,Silver
C295942,P00005,viewed,2023-06-23,Savings Account,37,699699,Silver
C487989,P00012,clicked,2024-08-25,Health Insurance,19,183858,Gold
C524712,P00012,clicked,2022-09-20,Health Insurance,57,630211,Silver
C524712,P00012,clicked,2022-10-06,Health Insurance,57,630211,Silver
C524712,P00011,viewed,2024-10-22,Life Insurance,57,630211,Silver
C524712,P00011,clicked,2022-12-29,Life Insurance,57,630211,Silver
C524712,P00003,viewed,2022-08-13,Car Insurance,57,630211,Silver
C791464,P00009,purchased,2023-11-03,Debit Card,46,642184,Platinum
C791464,P00011,clicked,2022-06-07,Life Insurance,46,642184,Platinum
C791464,P00002,clicked,2022-04-14,Bike Insurance,46,642184,Platinum
C791464,P00006,viewed,2024-02-22,Credit Card,46,642184,Platinum
C791464,P00011,purchased,2023-12-13,Life Insurance,46,642184,Platinum
C178174,P00004,purchased,2024-11-08,Personal Loan,21,431117,Bronze
C178174,P00001,clicked,2023-11-30,Car Loan,21,431117,Bronze
C178174,P00006,clicked,2022-07-10,Credit Card,21,431117,Bronze
C178174,P00011,clicked,2023-05-21,Life Insurance,21,431117,Bronze
C178174,P00009,viewed,2022-09-27,Debit Card,21,431117,Bronze
C193577,P00003,purchased,2022-10-14,Car Insurance,37,967678,Gold
C193577,P00010,purchased,2023-03-20,Home Loan,37,967678,Gold
C193577,P00008,purchased,2023-06-29,Recurring Deposit,37,967678,Gold
C765170,P00005,purchased,2024-01-14,Savings Account,34,58941,Gold
C765170,P00001,purchased,2023-11-28,Car Loan,34,58941,Gold
C765170,P00008,viewed,2023-12-11,Recurring Deposit,34,58941,Gold
C765170,P00004,purchased,2022-05-16,Personal Loan,34,58941,Gold
C765170,P00001,clicked,2024-07-17,Car Loan,34,58941,Gold
C624364,P00007,clicked,2023-06-29,Fixed Deposit,58,946665,Silver
C624364,P00009,viewed,2022-09-22,Debit Card,58,946665,Silver
C624364,P00006,clicked,2025-01-05,Credit Card,58,946665,Silver
C227931,P00006,purchased,2024-09-04,Credit Card,25,802137,Silver
C679363,P00005,viewed,2024-12-02,Savings Account,63,657179,Platinum
C484473,P00011,purchased,2022-10-29,Life Insurance,65,275744,Bronze
C287916,P00007,purchased,2024-06-04,Fixed Deposit,39,607233,Gold
C361410,P00001,clicked,2022-03-24,Car Loan,40,78256,Bronze
C171165,P00012,clicked,2024-04-02,Health Insurance,49,859972,Platinum
C171165,P00012,purchased,2023-08-23,Health Insurance,49,859972,Platinum
C171165,P00003,clicked,2024-05-08,Car Insurance,49,859972,Platinum
C565274,P00012,viewed,2022-08-05,Health Insurance,41,670846,Bronze
C565274,P00004,clicked,2024-09-17,Personal Loan,41,670846,Bronze
C565274,P00011,purchased,2023-07-06,Life Insurance,41,670846,Bronze
